invoice_id,date,customer_id,product_id,quantity,unit_price,unit_cost,seller_id
RET22SHOP000212,2022-10-14,CL137,10005261,15.0,3.4,3.00184,SL15
RET22SHOP000212,2022-10-14,CL137,10000599,12.0,4.0,2.980968,SL15
RET22SHOP000212,2022-10-14,CL137,10003845,1.0,45.0,37.842214,SL15
RET22SHOP000212,2022-10-14,CL137,10004129,2.0,9.0,7.7213460000000005,SL15
RET22SHOP000212,2022-10-14,CL137,10013041,24.0,2.4,2.1306540000000003,SL15
RET22SHOP000212,2022-10-14,CL137,1000795,20.0,2.2,1.43902,SL15
RET22SHOP000212,2022-10-14,CL137,10001491,2.0,17.0,13.553264000000002,SL15
RET22SHOP000212,2022-10-14,CL137,10017001,12.0,3.6,3.1084099999999997,SL15
RET22SHOP000212,2022-10-14,CL137,10006075,2.0,6.0,5.146038,SL15
RET22SHOP000212,2022-10-14,CL137,10015539,1.0,8.4,7.023961999999999,SL15
RET22SHOP000212,2022-10-14,CL137,10000667,19.0,3.2,1.668654,SL15
RET22SHOP000212,2022-10-14,CL137,1001707,2.0,19.6,16.9636,SL15
RET22SHOP000212,2022-10-14,CL137,10014941,2.0,11.0,7.963502,SL15
RET22SHOP000212,2022-10-14,CL137,10000747,2.0,13.0,10.023639999999999,SL15
RET22SHOP000212,2022-10-14,CL137,10000911,2.0,42.999998,38.957664,SL15
RET22SHOP000212,2022-10-14,CL137,10017719,4.0,30.000002000000002,27.38032,SL15
RET22SHOP000214,2022-11-04,CL137,10013421,5.0,1.9,1.258972,SL8
RET22SHOP000214,2022-11-04,CL137,10016001,5.0,6.2,5.23477,SL8
RET22SHOP000214,2022-11-04,CL137,10017899,5.0,6.7,5.302594,SL8
RET22SHOP000214,2022-11-04,CL137,10015141,5.0,3.7,2.394326,SL8
RET22SHOP000214,2022-11-04,CL137,10017671,5.0,5.0,3.8885940000000003,SL8
RET22SHOP000216,2022-11-04,CL137,1000905,6.0,2.5,1.8815939999999998,SL16
RET22SHOP000217,2022-11-04,CL137,10017391,5.0,4.3,3.185564,SL11
RET22SHOP000217,2022-11-04,CL137,10017447,5.0,7.7,6.3874379999999995,SL11
RET22SHOP000217,2022-11-04,CL137,10006079,1.0,32.0,19.544439999999998,SL11
RET22SHOP000217,2022-11-04,CL137,10012765,5.0,17.0,13.596267999999998,SL11
RET22SHOP000217,2022-11-04,CL137,10017441,5.0,9.0,7.0052,SL11
RET22SHOP000218,2022-11-04,CL137,10009723,4.0,6.2,5.134026,SL12
RET22SHOP000218,2022-11-04,CL137,10009773,5.0,7.8,6.52534,SL12
RET22SHOP000218,2022-11-04,CL137,10013491,5.0,5.0,4.08059,SL12
RET22SHOP000218,2022-11-04,CL137,10014675,5.0,8.6,7.018732000000001,SL12
RET22SHOP000218,2022-11-04,CL137,10012723,5.0,13.5,11.952005999999999,SL12
RET22SHOP000218,2022-11-04,CL137,10012853,5.0,5.4,4.546328,SL12
RET22SHOP000219,2022-11-04,CL137,10015831,5.0,7.44,6.243586,SL8
RET22SHOP000219,2022-11-04,CL137,10015921,5.0,4.5,3.8324879999999997,SL8
RET22SHOP000219,2022-11-04,CL137,10001989,5.0,7.4,6.507402,SL8
RET22SHOP000219,2022-11-04,CL137,10017017,19.0,1.92,1.520106,SL8
RET22SHOP000219,2022-11-04,CL137,10005885,5.0,5.7,4.67526,SL8
RET22SHOP000220,2022-11-04,CL137,10016727,5.0,6.0,5.180472,SL13
RET22SHOP000220,2022-11-04,CL137,10012729,5.0,8.9,7.484852,SL13
RET22SHOP000220,2022-11-04,CL137,10017913,5.0,5.6,4.625176000000001,SL13
RET22SHOP000220,2022-11-04,CL137,10009685,3.0,33.599998,28.452908,SL13
RET22SHOP000221,2022-11-04,CL117,10016727,5.0,6.0,5.180472,SL12
RET22SHOP000221,2022-11-04,CL117,10009685,2.0,33.599998,28.452908,SL12
RET22SHOP000221,2022-11-04,CL117,10015831,5.0,7.44,6.243586,SL12
RET22SHOP000221,2022-11-04,CL117,10001989,5.0,7.4,6.507402,SL12
RET22SHOP000221,2022-11-04,CL117,10017017,20.0,1.92,1.520106,SL12
RET22SHOP000222,2022-11-04,CL117,10012767,5.0,1.9,1.420136,SL17
RET22SHOP000222,2022-11-04,CL117,10016001,5.0,6.2,5.23477,SL17
RET22SHOP000222,2022-11-04,CL117,10017899,5.0,6.7,5.302594,SL17
RET22SHOP000224,2022-11-04,CL117,10005885,3.0,5.7,4.67526,SL18
RET22SHOP000224,2022-11-04,CL117,10009723,3.0,6.2,5.134026,SL18
RET22SHOP000224,2022-11-04,CL117,10009643,3.0,15.6,13.220670000000002,SL18
RET22SHOP000224,2022-11-04,CL117,10009773,5.0,7.8,6.52534,SL18
RET22SHOP000224,2022-11-04,CL117,10013491,4.0,5.0,4.08059,SL18
RET22SHOP000224,2022-11-04,CL117,10014675,4.0,8.6,7.018732000000001,SL18
RET22SHOP000225,2022-11-04,CL117,10012723,5.0,13.5,11.952005999999999,SL2
RET22SHOP000225,2022-11-04,CL117,10012853,5.0,5.4,4.546328,SL2
RET22SHOP000225,2022-11-04,CL117,10009781,5.0,5.4,4.072223999999999,SL2
RET22SHOP000225,2022-11-04,CL117,10017447,4.0,7.7,6.3874379999999995,SL2
RET22SHOP000225,2022-11-04,CL117,10015839,25.0,3.6,2.816578,SL2
RET22SHOP000225,2022-11-04,CL117,10006079,1.0,32.0,19.544439999999998,SL2
RET22SHOP000226,2022-11-04,CL117,10017441,3.0,9.0,7.0052,SL7
RET22SHOP000226,2022-11-04,CL117,10012765,5.0,17.0,13.596267999999998,SL7
RET22SHOP000226,2022-11-04,CL117,1000905,5.0,2.5,1.8815939999999998,SL7
RET22SHOP000226,2022-11-04,CL117,10013421,5.0,1.9,1.258972,SL7
RET22SHOP000227,2022-11-04,CL137,10009643,3.0,15.6,13.220670000000002,SL3
RET22SHOP000227,2022-11-04,CL137,10009781,5.0,5.4,4.072223999999999,SL3
RET22SHOP000227,2022-11-04,CL137,10012767,5.0,1.9,1.420136,SL3
RET22SHOP000228,2022-11-04,CL54,10002675,2.0,3.0,2.126194,SL4
RET22SHOP000228,2022-11-04,CL54,10003177,2.0,3.0,2.134632,SL4
RET22SHOP000229,2022-11-04,CL54,10017427,7.0,6.8,5.955796,SL1
RET22SHOP000229,2022-11-04,CL54,10004155,9.0,1.38,1.182266,SL1
RET22SHOP000229,2022-11-04,CL54,10004175,4.0,1.7,1.1385299999999998,SL1
RET22SHOP000229,2022-11-04,CL54,10012959,1.0,10.8,7.620528,SL1
RET22SHOP000229,2022-11-04,CL54,10004053,18.0,2.2,1.778016,SL1
RET22SHOP000231,2022-11-04,CL31,10012827,2.0,1.6,1.483282,SL10
RET22SHOP000233,2022-11-04,CL552,10009773,40.0,7.8,6.715586,SL18
RET22SHOP000233,2022-11-04,CL552,10009723,50.0,5.9,4.881202,SL18
RET22SHOP000235,2022-11-25,CL69,10012373,2000.0,3.1,2.164482,SL9
RET22SHOP000236,2022-11-25,CL553,10017481,400.0,5.975418,5.975418,SL11
RET22SHOP000237,2022-11-25,CL73,10005915,40.0,9.9,8.913362,SL7
RET22SHOP000238,2022-11-25,CL117,10006001,2.0,6.7,5.215076,SL3
RET22SHOP000238,2022-11-25,CL117,10005909,25.0,3.5,2.81955,SL3
RET22SHOP000238,2022-11-25,CL117,10015839,10.0,4.0,2.816578,SL3
RET22SHOP000238,2022-11-25,CL117,10003847,1.0,10.2,7.8676960000000005,SL3
RET22SHOP000238,2022-11-25,CL117,10013397,1.0,13.7,10.951518,SL3
RET22SHOP000239,2022-11-25,CL117,10015831,5.0,8.4,6.25668,SL20
RET22SHOP000239,2022-11-25,CL117,10014675,5.0,9.3,6.913069999999999,SL20
RET22SHOP000239,2022-11-25,CL117,10016727,5.0,6.8,5.2998959999999995,SL20
RET22SHOP000239,2022-11-25,CL117,10009773,5.0,8.5,6.715586,SL20
RET22SHOP000239,2022-11-25,CL117,10009643,5.0,15.0,13.220670000000002,SL20
RET22SHOP000239,2022-11-25,CL117,10002151,4.0,8.4,6.6465320000000006,SL20
RET22SHOP000239,2022-11-25,CL117,10017749,5.0,7.6,5.963101999999999,SL20
RET22SHOP000240,2022-11-25,CL488,10017499,5850.0,1.1,1.0010700000000001,SL14
RET22SHOP000241,2022-11-25,CL173,10007655,12.0,4.1,2.060216,SL9
RET22SHOP000243,2022-12-12,CL63,10003123,17.0,4.26,3.398604,SL13
RET22SHOP000244,2022-12-12,CL70,10017831,2.0,2.65,2.417008,SL3
RET22SHOP000245,2022-12-12,CL70,10017831,4.0,2.65,2.417008,SL14
RET22SHOP000246,2022-12-12,CL63,10000801,20.0,6.54,5.091996,SL17
RET22SHOP000247,2022-12-12,CL137,10017017,48.0,1.92,1.2484520000000001,SL10
RET22SHOP000248,2022-12-12,CL107,10015839,100.0,3.6,2.816578,SL2
RET22SHOP000249,2022-12-12,CL554,10017499,5.0,1.11,1.001054,SL9
INV21SHOP008273,2022-04-01,CL333,10007801,3.0,0.0,9.32963,SL9
INV21SHOP008314,2022-04-01,CL361,10007801,15.0,0.0,9.32963,SL2
INV21SHOP009492,2022-04-01,CL70,10003179,6.0,2.3,2.01735,SL20
INV21SHOP010044,2022-04-01,CL269,10017501,100.0,3.0,2.675036,SL15
INV21SHOP010044,2022-04-01,CL269,10006075,50.0,7.0,5.146038,SL15
INV22SHOP000001,2022-01-03,CL18,10004155,48.0,1.536,1.143674,SL12
INV22SHOP000001,2022-01-03,CL18,10007835,48.0,2.208,1.663872,SL12
INV22SHOP000003,2022-01-03,CL11,10009723,300.0,6.2,4.8259739999999995,SL15
INV22SHOP000003,2022-01-03,CL11,10014675,50.0,8.7,6.816084,SL15
INV22SHOP000003,2022-01-03,CL11,10012497,60.0,6.0,4.947916,SL15
INV22SHOP000003,2022-01-03,CL11,10009773,50.0,7.8,6.528896,SL15
INV22SHOP000003,2022-01-03,CL11,10017749,80.0,6.5,5.290706,SL15
INV22SHOP000003,2022-01-03,CL11,10016001,100.0,6.0,5.286348,SL15
INV22SHOP000003,2022-01-03,CL11,10000533,100.0,5.82,4.903244,SL15
INV22SHOP000003,2022-01-03,CL11,10002151,60.0,7.4,6.198392,SL15
INV22SHOP000005,2022-01-03,CL196,10002707,10.0,27.8,25.732938,SL3
INV22SHOP000007,2022-01-03,CL11,10003821,1.0,4.0,3.363752,SL13
INV22SHOP000007,2022-01-03,CL11,10014831,50.0,3.5,3.213612,SL13
INV22SHOP000016,2022-01-03,CL11,10017079,100.0,16.0,12.858018,SL10
INV22SHOP000017,2022-01-04,CL144,10004155,24.0,1.44,1.143674,SL1
INV22SHOP000017,2022-01-04,CL144,10007835,24.0,2.2,1.663872,SL1
INV22SHOP000018,2022-01-04,CL87,10003179,4.0,1.7,1.3544260000000001,SL18
INV22SHOP000018,2022-01-04,CL87,10001111,4.0,1.7,1.1875120000000001,SL18
INV22SHOP000018,2022-01-04,CL87,10000697,1.0,2.8,1.71015,SL18
INV22SHOP000018,2022-01-04,CL87,10013045,1.0,2.8,2.574712,SL18
INV22SHOP000019,2022-01-04,CL87,10000355,1.0,13.0,7.8951,SL11
INV22SHOP000020,2022-01-04,CL11,10003277,10.0,7.3,5.78699,SL13
INV22SHOP000021,2022-01-04,CL63,10017347,3.0,8.0,4.512678,SL14
INV22SHOP000022,2022-01-04,CL377,10017079,10.0,16.0,12.858018,SL4
INV22SHOP000023,2022-01-04,CL87,10000355,1.0,13.0,7.8951,SL10
INV22SHOP000026,2022-01-04,CL11,10012373,200.0,2.4,2.045506,SL7
INV22SHOP000027,2022-01-04,CL408,10002151,50.0,7.5,6.159904,SL13
INV22SHOP000028,2022-01-04,CL11,10003821,50.0,4.0,3.363752,SL8
INV22SHOP000029,2022-01-04,CL63,10017427,3.0,6.0,5.05339,SL4
INV22SHOP000031,2022-01-04,CL63,10000667,1.0,3.2,1.668654,SL1
INV22SHOP000031,2022-01-04,CL63,10009637,24.0,1.6,1.17306,SL1
INV22SHOP000031,2022-01-04,CL63,10003179,5.0,1.7,1.3544260000000001,SL1
INV22SHOP000032,2022-01-04,CL22,10000355,1.0,15.0,7.8951,SL6
INV22SHOP000033,2022-01-04,CL9,10009723,50.0,6.4,4.8259739999999995,SL12
INV22SHOP000034,2022-01-05,CL502,1001423,3.0,28.600002000000003,26.733626,SL15
INV22SHOP000035,2022-01-05,CL14,10004155,72.0,1.536,1.143674,SL9
INV22SHOP000035,2022-01-05,CL14,10007835,120.0,2.208,1.663872,SL9
INV22SHOP000036,2022-01-05,CL8,10017391,10.0,4.0,3.18567,SL8
INV22SHOP000036,2022-01-05,CL8,10017447,10.0,7.54,6.387582,SL8
INV22SHOP000037,2022-01-05,CL8,10013131,5.0,1.29,1.188,SL12
INV22SHOP000038,2022-01-05,CL8,10000355,4.0,12.0,7.8951,SL8
INV22SHOP000038,2022-01-05,CL8,10000571,40.0,2.3,1.094084,SL8
INV22SHOP000039,2022-01-05,CL8,10017831,10.0,2.65,2.417008,SL16
INV22SHOP000041,2022-01-05,CL98,10000571,4.0,2.8,1.094084,SL6
INV22SHOP000042,2022-01-05,CL496,10009723,20.0,6.4,4.8259739999999995,SL5
INV22SHOP000043,2022-01-05,CL496,10017427,20.0,6.2,5.05339,SL20
INV22SHOP000044,2022-01-05,CL77,10003803,3.0,20.0,10.834796,SL3
INV22SHOP000044,2022-01-05,CL77,10001265,1.0,5.7,4.9660839999999995,SL3
INV22SHOP000044,2022-01-05,CL77,10013617,3.0,29.999997999999998,23.82205,SL3
INV22SHOP000044,2022-01-05,CL77,10014361,2.0,21.6,19.971394,SL3
INV22SHOP000044,2022-01-05,CL77,1000488,10.0,9.6,6.216232,SL3
INV22SHOP000044,2022-01-05,CL77,10006057,7.0,11.6,6.928036,SL3
INV22SHOP000044,2022-01-05,CL77,10014933,5.0,8.7,5.582152,SL3
INV22SHOP000044,2022-01-05,CL77,10003387,4.0,7.4,5.3503739999999995,SL3
INV22SHOP000044,2022-01-05,CL77,10003543,5.0,8.7,5.1127839999999996,SL3
INV22SHOP000045,2022-01-05,CL77,10003803,5.0,20.0,10.834796,SL8
INV22SHOP000045,2022-01-05,CL77,1000488,10.0,9.6,6.216232,SL8
INV22SHOP000045,2022-01-05,CL77,10006039,3.0,2.56,1.4104,SL8
INV22SHOP000046,2022-01-05,CL7,10002707,400.0,27.8,25.732938,SL15
INV22SHOP000049,2022-01-05,CL137,10006073,3.0,65.000002,49.30312,SL16
INV22SHOP000049,2022-01-05,CL137,10015839,5.0,3.7,2.8166599999999997,SL16
INV22SHOP000049,2022-01-05,CL137,10009723,10.0,6.4,4.8259739999999995,SL16
INV22SHOP000050,2022-01-05,CL208,10002151,5.0,7.7,6.159904,SL18
INV22SHOP000050,2022-01-05,CL208,10017391,20.0,3.6,3.18567,SL18
INV22SHOP000051,2022-01-05,CL208,10017427,20.0,6.6,5.05339,SL18
INV22SHOP000052,2022-01-05,CL11,10014831,100.0,3.5,3.213612,SL20
INV22SHOP000053,2022-01-05,CL11,10005885,80.0,5.7,4.67526,SL18
INV22SHOP000053,2022-01-05,CL11,10017749,100.0,6.4,5.266646,SL18
INV22SHOP000053,2022-01-05,CL11,10002151,50.0,7.5,6.159904,SL18
INV22SHOP000053,2022-01-05,CL11,10006073,20.0,65.000002,49.30312,SL18
INV22SHOP000054,2022-01-05,CL11,10017427,60.0,6.2,5.05339,SL20
INV22SHOP000057,2022-01-05,CL341,10000657,1.0,16.8,10.4478,SL16
INV22SHOP000058,2022-01-05,CL11,10017079,10.0,16.0,12.858018,SL18
INV22SHOP000060,2022-01-05,CL170,10017079,10.0,16.0,12.858018,SL9
INV22SHOP000061,2022-01-05,CL170,10015989,2.0,35.000002,29.077738,SL16
INV22SHOP000062,2022-01-05,CL53,10013617,1.0,33.34,23.82205,SL13
INV22SHOP000066,2022-01-05,CL550,10000571,2.0,3.0,1.094084,SL19
INV22SHOP000068,2022-01-05,CL450,10017347,1.0,8.0,4.512678,SL17
INV22SHOP000068,2022-01-05,CL450,10004129,2.0,9.0,7.7213460000000005,SL17
INV22SHOP000068,2022-01-05,CL450,10012981,2.0,31.999997999999998,21.812607999999997,SL17
INV22SHOP000068,2022-01-05,CL450,10006057,1.0,11.6,6.928036,SL17
INV22SHOP000068,2022-01-05,CL450,1000488,2.0,9.6,6.216232,SL17
INV22SHOP000068,2022-01-05,CL450,10003387,1.0,7.4,5.3503739999999995,SL17
INV22SHOP000068,2022-01-05,CL450,10004133,1.0,27.6,23.979108,SL17
INV22SHOP000068,2022-01-05,CL450,10003543,1.0,8.7,5.1127839999999996,SL17
INV22SHOP000068,2022-01-05,CL450,10017747,1.0,7.2,5.714716,SL17
INV22SHOP000068,2022-01-05,CL450,10000675,1.0,4.8,3.422382,SL17
INV22SHOP000068,2022-01-05,CL450,10009637,2.0,1.6,1.17306,SL17
INV22SHOP000068,2022-01-05,CL450,10004131,1.0,8.0,6.08708,SL17
INV22SHOP000068,2022-01-05,CL450,10003843,1.0,7.0,3.6001760000000003,SL17
INV22SHOP000068,2022-01-05,CL450,10013269,1.0,5.0,4.0120260000000005,SL17
INV22SHOP000068,2022-01-05,CL450,10013707,1.0,10.2,8.128308,SL17
INV22SHOP000068,2022-01-05,CL450,1000709,1.0,8.7,5.7130279999999996,SL17
INV22SHOP000068,2022-01-05,CL450,10012821,1.0,4.7,4.076314,SL17
INV22SHOP000072,2022-01-05,CL455,10003011,2.0,4.8,4.2,SL14
INV22SHOP000072,2022-01-05,CL455,10013131,5.0,1.29,1.188,SL14
INV22SHOP000074,2022-01-05,CL550,10017427,1.0,6.6,5.053204,SL17
INV22SHOP000075,2022-01-05,CL550,10017427,2.0,6.2,5.053204,SL4
INV22SHOP000076,2022-01-05,CL550,10000355,2.0,13.0,7.8951,SL5
INV22SHOP000076,2022-01-05,CL550,10007835,10.0,1.84,1.66365,SL5
INV22SHOP000076,2022-01-05,CL550,10000571,2.0,2.8,1.094084,SL5
INV22SHOP000077,2022-01-05,CL550,10017441,1.0,8.0,6.4970419999999995,SL18
INV22SHOP000078,2022-01-06,CL92,10017671,40.0,5.0,3.8885940000000003,SL6
INV22SHOP000079,2022-01-06,CL11,10003341,200.0,3.28,2.632368,SL13
INV22SHOP000079,2022-01-06,CL11,10006073,60.0,65.000002,49.30312,SL13
INV22SHOP000080,2022-01-06,CL92,10007835,240.0,1.84,1.66365,SL1
INV22SHOP000081,2022-01-06,CL92,10016997,24.0,10.0,7.821192,SL5
INV22SHOP000082,2022-01-06,CL30,10009723,50.0,6.4,4.8259739999999995,SL15
INV22SHOP000082,2022-01-06,CL30,10006073,5.0,65.000002,49.30312,SL15
INV22SHOP000082,2022-01-06,CL30,10000533,15.0,5.82,4.903244,SL15
INV22SHOP000082,2022-01-06,CL30,10009685,20.0,33.599998,28.486444,SL15
INV22SHOP000082,2022-01-06,CL30,10009781,20.0,5.0,3.745856,SL15
INV22SHOP000084,2022-01-06,CL550,10014677,30.0,4.1,3.458228,SL19
INV22SHOP000084,2022-01-06,CL550,10015983,30.0,4.1,3.3262519999999998,SL19
INV22SHOP000084,2022-01-06,CL550,10017833,50.0,2.1,1.8155259999999998,SL19
INV22SHOP000086,2022-01-06,CL30,10003299,75.0,5.2,4.199338,SL18
INV22SHOP000086,2022-01-06,CL30,10017427,20.0,6.2,5.053204,SL18
INV22SHOP000087,2022-01-06,CL156,10000571,8.0,3.0,1.094084,SL10
INV22SHOP000088,2022-01-06,CL550,10006073,1.0,69.0,49.30312,SL7
INV22SHOP000089,2022-01-06,CL8,10012349,10.0,1.85,1.633974,SL10
INV22SHOP000090,2022-01-06,CL8,10009773,5.0,5.8,6.524146,SL19
INV22SHOP000092,2022-01-06,CL349,10000355,7.0,12.0,7.8951,SL13
INV22SHOP000093,2022-01-06,CL93,10003803,5.0,20.0,13.506668,SL19
INV22SHOP000093,2022-01-06,CL93,1000709,3.0,8.7,6.491601999999999,SL19
INV22SHOP000093,2022-01-06,CL93,10003387,3.0,7.4,5.820808,SL19
INV22SHOP000093,2022-01-06,CL93,10004011,3.0,10.0,8.699216,SL19
INV22SHOP000093,2022-01-06,CL93,1000488,3.0,9.6,7.546436,SL19
INV22SHOP000093,2022-01-06,CL93,10012981,2.0,31.999997999999998,25.498488000000002,SL19
INV22SHOP000094,2022-01-06,CL523,10007719,1.0,76.0,67.849838,SL1
INV22SHOP000095,2022-01-06,CL98,10000571,50.0,2.8,1.094084,SL4
INV22SHOP000096,2022-01-06,CL98,10009773,2.0,8.6,6.524146,SL1
INV22SHOP000096,2022-01-06,CL98,10012373,10.0,2.4,2.045506,SL1
INV22SHOP000096,2022-01-06,CL98,10017831,10.0,2.7,2.417008,SL1
INV22SHOP000097,2022-01-06,CL550,10014361,1.0,26.4,19.971394,SL17
INV22SHOP000098,2022-01-06,CL550,10002707,5.0,27.8,25.732938,SL10
INV22SHOP000098,2022-01-06,CL550,10017719,2.0,28.7,27.213144,SL10
INV22SHOP000098,2022-01-06,CL550,10003183,1.0,30.999997999999998,29.322504,SL10
INV22SHOP000099,2022-01-06,CL87,10014361,1.0,21.2,19.96556,SL3
INV22SHOP000101,2022-01-06,CL94,10002707,5.0,28.0,25.732938,SL19
INV22SHOP000103,2022-01-06,CL550,10017427,2.0,6.6,5.053204,SL2
INV22SHOP000104,2022-01-06,CL550,10009723,3.0,6.6,4.8259739999999995,SL1
INV22SHOP000104,2022-01-06,CL550,10003123,2.0,3.9,3.2781,SL1
INV22SHOP000105,2022-01-06,CL152,10017833,30.0,2.1,1.8155259999999998,SL17
INV22SHOP000106,2022-01-06,CL152,10003341,80.0,3.3,2.632368,SL2
INV22SHOP000106,2022-01-06,CL152,10016727,20.0,6.2,4.866876,SL2
INV22SHOP000106,2022-01-06,CL152,10016727,20.0,6.2,4.866876,SL2
INV22SHOP000106,2022-01-06,CL152,10009781,10.0,5.0,3.745856,SL2
INV22SHOP000106,2022-01-06,CL152,10003123,20.0,3.9,3.2781,SL2
INV22SHOP000107,2022-01-06,CL152,10007835,24.0,1.84,1.66365,SL3
INV22SHOP000108,2022-01-06,CL339,10006047,20.0,300.000008,254.029856,SL12
INV22SHOP000109,2022-01-06,CL550,10012783,2.0,2.4,1.376012,SL18
INV22SHOP000109,2022-01-06,CL550,10009767,1.0,2.9,2.292842,SL18
INV22SHOP000110,2022-01-06,CL198,10000571,4.0,2.3,1.094084,SL5
INV22SHOP000110,2022-01-06,CL198,10000355,4.0,12.0,7.8951,SL5
INV22SHOP000111,2022-01-06,CL550,10002707,3.0,27.8,25.732938,SL10
INV22SHOP000111,2022-01-06,CL550,10017719,2.0,30.7,27.213144,SL10
INV22SHOP000113,2022-01-06,CL74,10017427,30.0,6.2,5.053204,SL2
INV22SHOP000114,2022-01-06,CL74,10006073,10.0,65.000002,49.30312,SL17
INV22SHOP000115,2022-01-06,CL44,10001573,1.0,14.0,12.776344,SL13
INV22SHOP000115,2022-01-06,CL44,10002963,1.0,14.0,11.594948,SL13
INV22SHOP000115,2022-01-06,CL44,10017923,4.0,4.9,3.1618,SL13
INV22SHOP000115,2022-01-06,CL44,10013487,3.0,3.08,2.804402,SL13
INV22SHOP000115,2022-01-06,CL44,10014677,5.0,4.1,3.458228,SL13
INV22SHOP000115,2022-01-06,CL44,10003179,40.0,1.7,1.3544260000000001,SL13
INV22SHOP000116,2022-01-06,CL44,10009723,10.0,6.8,4.8259739999999995,SL6
INV22SHOP000116,2022-01-06,CL44,10003341,10.0,3.5,2.632368,SL6
INV22SHOP000121,2022-01-06,CL550,10014361,2.0,20.2,19.96556,SL18
INV22SHOP000122,2022-01-06,CL550,10015989,2.0,35.000002,37.646229999999996,SL16
INV22SHOP000123,2022-01-06,CL230,1001707,2.0,19.6,16.9636,SL6
INV22SHOP000123,2022-01-06,CL230,10005971,2.0,76.0,57.843354000000005,SL6
INV22SHOP000123,2022-01-06,CL230,10013569,20.0,7.4,5.396882,SL6
INV22SHOP000126,2022-01-06,CL73,1001774,2.0,10.0,6.845978,SL19
INV22SHOP000127,2022-01-06,CL550,10004283,4.0,179.999994,121.575852,SL15
INV22SHOP000131,2022-01-06,CL13,10013425,2.0,3.4,2.679018,SL2
INV22SHOP000131,2022-01-06,CL13,10013487,5.0,3.08,2.804402,SL2
INV22SHOP000131,2022-01-06,CL13,10017923,3.0,4.6,3.1618,SL2
INV22SHOP000131,2022-01-06,CL13,10000281,5.0,5.2,4.490533999999999,SL2
INV22SHOP000131,2022-01-06,CL13,10016713,4.0,47.0,43.123065999999994,SL2
INV22SHOP000137,2022-01-06,CL550,10006003,5.0,14.4,9.131078,SL5
INV22SHOP000137,2022-01-06,CL550,10017167,3.0,14.0,11.679716,SL5
INV22SHOP000138,2022-01-06,CL550,10006045,6.0,1.4,1.02366,SL7
INV22SHOP000138,2022-01-06,CL550,10009621,1.0,2.0,1.0032,SL7
INV22SHOP000139,2022-01-06,CL464,10001573,1.0,15.0,12.776344,SL17
INV22SHOP000140,2022-01-06,CL107,10000571,2.0,2.8,1.094084,SL1
INV22SHOP000140,2022-01-06,CL107,10013243,25.0,3.0,2.508336,SL1
INV22SHOP000142,2022-01-06,CL550,10007783,30.0,2.8,2.0884720000000003,SL11
INV22SHOP000144,2022-01-06,CL107,10017749,10.0,6.4,5.266646,SL1
INV22SHOP000144,2022-01-06,CL107,10015831,20.0,7.4,6.248386,SL1
INV22SHOP000144,2022-01-06,CL107,10003341,20.0,3.3,2.824148,SL1
INV22SHOP000144,2022-01-06,CL107,10012721,10.0,5.6,4.766232,SL1
INV22SHOP000144,2022-01-06,CL107,10016001,20.0,6.3,5.234814,SL1
INV22SHOP000144,2022-01-06,CL107,10000533,10.0,5.82,4.903244,SL1
INV22SHOP000146,2022-01-06,CL115,10009723,20.0,6.4,4.8259739999999995,SL1
INV22SHOP000146,2022-01-06,CL115,10003123,10.0,3.9,3.2781,SL1
INV22SHOP000147,2022-01-06,CL550,10005885,2.0,6.4,4.67526,SL3
INV22SHOP000148,2022-01-06,CL550,10017427,1.0,7.0,5.053204,SL11
INV22SHOP000148,2022-01-06,CL550,10017377,1.0,3.96,1.288994,SL11
INV22SHOP000150,2022-01-06,CL182,10006053,1.0,36.0,22.441544,SL19
INV22SHOP000151,2022-01-07,CL74,10009723,10.0,6.4,4.8259739999999995,SL9
INV22SHOP000152,2022-01-07,CL141,10006073,10.0,68.000002,49.30312,SL12
INV22SHOP000154,2022-01-07,CL67,10009715,2.0,2.8,2.4104740000000002,SL1
INV22SHOP000155,2022-01-07,CL550,1000795,60.0,2.4,1.434228,SL8
INV22SHOP000156,2022-01-07,CL550,10004011,1.0,12.0,8.699216,SL15
INV22SHOP000156,2022-01-07,CL550,10003387,1.0,8.6,6.378,SL15
INV22SHOP000157,2022-01-07,CL272,10014361,5.0,21.6,19.971394,SL17
INV22SHOP000157,2022-01-07,CL272,10004129,5.0,9.0,7.7213460000000005,SL17
INV22SHOP000160,2022-01-07,CL94,10012373,30.0,2.5,2.045506,SL18
INV22SHOP000161,2022-01-07,CL2,1000795,10.0,2.2,1.434228,SL17
INV22SHOP000161,2022-01-07,CL2,10003821,2.0,4.0,3.363752,SL17
INV22SHOP000161,2022-01-07,CL2,10014831,5.0,3.5,3.213612,SL17
INV22SHOP000162,2022-01-07,CL98,1000795,30.0,2.40006,1.434228,SL15
INV22SHOP000163,2022-01-07,CL550,10003569,1.0,10.0,8.482052000000001,SL14
INV22SHOP000163,2022-01-07,CL550,10003347,1.0,17.8,14.523724,SL14
INV22SHOP000163,2022-01-07,CL550,10000657,1.0,14.4,10.4478,SL14
INV22SHOP000163,2022-01-07,CL550,1000740,1.0,2.2,1.988562,SL14
INV22SHOP000163,2022-01-07,CL550,10001491,1.0,17.8,13.558642,SL14
INV22SHOP000163,2022-01-07,CL550,10013045,3.0,3.0,2.574712,SL14
